datetime,open,high,low,close,tick_volume
2025-11-17 11:45:00,4070.9847180053075,4071.9178318850463,4070.277433562886,4071.0053031597695,16.166666666666664
2025-11-17 12:00:00,4071.0053031597695,4071.8462675147325,4070.151592160813,4070.8925800062784,16.166666666666664
2025-11-17 12:15:00,4070.8925800062784,4071.8786320007544,4070.2525120790456,4070.8888953221544,16.166666666666664
2025-11-17 12:30:00,4070.8888953221544,4072.2518822710686,4069.900300451121,4071.0048755266057,16.166666666666664
2025-11-17 12:45:00,4071.0048755266057,4071.9336437307384,4070.012161802073,4071.06360619318,16.166666666666664
2025-11-17 13:00:00,4071.06360619318,4071.7534736218877,4070.154986684815,4071.008844480526,16.166666666666664
2025-11-17 13:15:00,4071.008844480526,4071.988320278328,4070.1623326130843,4071.112532683516,16.166666666666664
2025-11-17 13:30:00,4071.112532683516,4071.860263873949,4070.4285491132096,4071.094687645927,16.166666666666664
2025-11-17 13:45:00,4071.094687645927,4072.3936995316253,4070.2657886021575,4071.1299153337277,16.166666666666664
2025-11-17 14:00:00,4071.1299153337277,4071.727216769771,4070.406772629128,4071.028060014786,16.166666666666664
2025-11-17 14:15:00,4071.028060014786,4071.8418553688102,4070.308994260913,4071.095950506442,16.166666666666664
2025-11-17 14:30:00,4071.095950506442,4071.792092697467,4070.431355486118,4071.144884812095,16.166666666666664
2025-11-17 14:45:00,4071.144884812095,4072.124557327947,4070.505345038526,4071.2814154951498,16.166666666666664
2025-11-17 15:00:00,4071.2814154951498,4072.2008930682086,4070.3966814545747,4071.4036328161437,16.166666666666664
2025-11-17 15:15:00,4071.4036328161437,4072.2775664876426,4070.4715483375326,4071.5806606324327,16.166666666666664
2025-11-17 15:30:00,4071.5806606324327,4072.0023750708065,4071.0209660141036,4071.6447844928075,16.166666666666664
2025-11-17 15:45:00,4071.6447844928075,4072.2203550906415,4070.8287993140834,4071.564579205346,16.166666666666664
2025-11-17 16:00:00,4071.564579205346,4072.205733806195,4070.5870041542607,4071.6246306928174,16.166666666666664
2025-11-17 16:15:00,4071.6246306928174,4072.5097132460487,4019.39990234375,4019.39990234375,16.166666666666664
2025-11-17 16:30:00,4019.39990234375,4020.5509085102285,4019.39990234375,4019.4557647089255,16.166666666666664
2025-11-17 16:45:00,4019.4557647089255,4020.3208620416076,4019.39990234375,4019.6542405293376,16.166666666666664
2025-11-17 17:00:00,4019.6542405293376,4020.6547693611983,4019.39990234375,4019.6153835472023,16.166666666666664
2025-11-17 17:15:00,4019.6153835472023,4020.3408977121762,4019.39990234375,4019.5399627488105,16.166666666666664
2025-11-17 17:30:00,4019.5399627488105,4020.472430803199,4019.39990234375,4019.661869907055,16.166666666666664
2025-11-17 17:45:00,4019.661869907055,4020.6013247357996,4019.39990234375,4019.577067282174,16.166666666666664
2025-11-17 18:00:00,4019.577067282174,4020.6461608412606,4019.39990234375,4019.6926515559976,16.166666666666664
2025-11-17 18:15:00,4019.6926515559976,4020.3082935673724,4019.39990234375,4019.6399302585237,16.166666666666664
2025-11-17 18:30:00,4019.6399302585237,4020.625388172804,4019.39990234375,4019.5813361542328,16.166666666666664
2025-11-17 18:45:00,4019.5813361542328,4020.517021759009,4019.39990234375,4019.7062717208582,16.166666666666664
2025-11-17 19:00:00,4019.7062717208582,4020.3761712769297,4019.39990234375,4019.6665193437766,16.166666666666664
2025-11-17 19:15:00,4019.6665193437766,4020.290001818425,4019.39990234375,4019.6928290282895,16.166666666666664
2025-11-17 19:30:00,4019.6928290282895,4020.4511643752735,4019.39990234375,4019.823582154531,16.166666666666664
2025-11-17 19:45:00,4019.823582154531,4020.6417156968214,4019.39990234375,4019.978108440284,16.166666666666664
2025-11-17 20:00:00,4019.978108440284,4020.819531376163,4019.39990234375,4019.9797024723825,16.166666666666664
2025-11-17 20:15:00,4019.9797024723825,4020.8999984562784,4019.39990234375,4020.1128932850756,16.166666666666664
2025-11-17 20:30:00,4020.1128932850756,4099.5,4019.5298528671797,4099.269209069305,16.166666666666664
2025-11-17 20:45:00,4099.269209069305,4099.5,4098.376536328039,4099.143088737991,16.166666666666664
2025-11-17 21:00:00,4099.143088737991,4099.5,4098.322456750807,4099.158819484625,16.166666666666664
2025-11-17 21:15:00,4099.158819484625,4099.5,4098.354732597892,4099.259928175379,16.166666666666664
2025-11-17 21:30:00,4099.259928175379,4099.5,4098.13184771601,4099.076224673926,16.166666666666664
2025-11-17 21:45:00,4099.076224673926,4099.5,4098.1253894175015,4098.914275745186,16.166666666666664
2025-11-17 22:00:00,4098.914275745186,4099.5,4098.006865104152,4098.642522914688,16.166666666666664
2025-11-17 22:15:00,4098.642522914688,4099.309988358834,4097.639075595851,4098.568363680371,16.166666666666664
2025-11-17 22:30:00,4098.568363680371,4099.386114584203,4097.60956142814,4098.457909771592,16.166666666666664
2025-11-17 22:45:00,4098.457909771592,4099.404824486977,4097.544712572738,4098.63328458318,16.166666666666664
2025-11-17 23:00:00,4098.63328458318,4099.39175914466,4097.820721006841,4098.86196786069,16.166666666666664
2025-11-17 23:15:00,4098.86196786069,4099.448700430007,4098.19995107201,4098.699791326972,16.166666666666664
2025-11-17 23:30:00,4098.699791326972,4099.5,4098.0357819428555,4098.7564585000655,16.166666666666664
2025-11-17 23:45:00,4098.7564585000655,4099.424571219886,4097.879002491057,4098.732736021669,16.166666666666664
2025-11-18 00:00:00,4098.732736021669,4099.5,4098.320890670984,4098.9278351676885,16.166666666666664
2025-11-18 00:15:00,4098.9278351676885,4099.5,4097.814889337819,4098.805538260222,16.166666666666664
2025-11-18 00:30:00,4098.805538260222,4099.5,4097.547184786416,4098.5408106925925,16.166666666666664
2025-11-18 00:45:00,4098.5408106925925,4099.304446712881,4097.602733234656,4098.436387505261,16.166666666666664
2025-11-18 01:00:00,4098.436387505261,4099.281026526629,4097.373600917718,4098.435336621378,16.166666666666664
2025-11-18 01:15:00,4098.435336621378,4099.326064603044,4097.89727738561,4098.6308932779975,16.166666666666664
2025-11-18 01:30:00,4098.6308932779975,4099.5,4097.445100693596,4098.799805141432,16.166666666666664
2025-11-18 01:45:00,4098.799805141432,4099.5,4097.942166061444,4098.730938600812,16.166666666666664
2025-11-18 02:00:00,4098.730938600812,4099.434929453911,4097.8861810859125,4098.58486436018,16.166666666666664
2025-11-18 02:15:00,4098.58486436018,4099.5,4097.975176860102,4098.7409248874,16.166666666666664
2025-11-18 02:30:00,4098.7409248874,4099.5,4097.825609963326,4098.963225945159,16.166666666666664
2025-11-18 02:45:00,4098.963225945159,4099.5,4098.235406380117,4099.107584901688,16.166666666666664
2025-11-18 03:00:00,4099.107584901688,4099.5,4098.339665021613,4098.969225917263,16.166666666666664
2025-11-18 03:15:00,4098.969225917263,4099.5,4098.349347357886,4098.899048616642,16.166666666666664
2025-11-18 03:30:00,4098.899048616642,4099.5,4098.121759047743,4098.83716999385,16.166666666666664
2025-11-18 03:45:00,4098.83716999385,4099.5,4098.172537698276,4099.042417942264,16.166666666666664
2025-11-18 04:00:00,4099.042417942264,4099.5,4098.493801486505,4099.235075049956,16.166666666666664
2025-11-18 04:15:00,4099.235075049956,4099.5,4098.5314366254925,4099.042227974701,16.166666666666664
2025-11-18 04:30:00,4099.042227974701,4099.5,4098.364873637534,4098.948497898805,16.166666666666664
2025-11-18 04:45:00,4098.948497898805,4099.5,4068.0418607643333,4068.300048828125,16.166666666666664
2025-11-18 05:00:00,4037.39990234375,4038.482028553512,4036.9229139439026,4037.362732574972,14.322916666666668
2025-11-18 05:15:00,4037.362732574972,4038.203407315878,4036.5196745700846,4037.346609649856,14.322916666666668
2025-11-18 05:30:00,4037.346609649856,4038.161291691229,4036.649374175606,4037.327277736168,14.322916666666668
2025-11-18 05:45:00,4037.327277736168,4038.299624026031,4036.3154373565385,4037.414962776895,14.322916666666668
2025-11-18 06:00:00,4037.414962776895,4038.0514296752526,4036.5278867200436,4037.4297932216095,14.322916666666668
2025-11-18 06:15:00,4037.4297932216095,4038.3141893262086,4036.520422559329,4037.4481055340157,14.322916666666668
2025-11-18 06:30:00,4037.4481055340157,4038.5351652439836,4036.6418637012985,4037.4277302516093,14.322916666666668
2025-11-18 06:45:00,4037.4277302516093,4038.4837216462593,4036.731356030569,4037.387676296614,14.322916666666668
2025-11-18 07:00:00,4037.387676296614,4038.0009413047696,4036.343675570529,4037.3943969696725,14.322916666666668
2025-11-18 07:15:00,4037.3943969696725,4038.257142836274,4036.1854189375335,4037.4187281229906,14.322916666666668
2025-11-18 07:30:00,4037.4187281229906,4038.1395643368373,4036.388794224263,4037.39511073785,14.322916666666668
2025-11-18 07:45:00,4037.39511073785,4038.303880795807,4036.6975648182874,4037.3801734864937,14.322916666666668
2025-11-18 08:00:00,4037.3801734864937,4038.0500266233093,4036.533783545109,4037.3346674508193,14.322916666666668
2025-11-18 08:15:00,4037.3346674508193,4038.2026528561514,4036.399847015939,4037.352422013868,14.322916666666668
2025-11-18 08:30:00,4037.352422013868,4038.358998749122,4036.2195744045484,4037.3130198405447,14.322916666666668
2025-11-18 08:45:00,4037.3130198405447,4038.2286218018107,4036.5517113122232,4037.2795998653714,14.322916666666668
2025-11-18 09:00:00,4037.2795998653714,4038.3566711296335,4036.5115118989493,4037.261515352605,14.322916666666668
2025-11-18 09:15:00,4037.261515352605,4038.052351617043,4036.709034372769,4037.328814978798,14.322916666666668
2025-11-18 09:30:00,4037.328814978798,4038.367704638729,4036.4686717389936,4037.3303761781635,14.322916666666668
2025-11-18 09:45:00,4037.3303761781635,4037.9643418125897,4036.660732863114,4037.3608238763327,14.322916666666668
2025-11-18 10:00:00,4037.3608238763327,4038.1643952079257,4036.44214816892,4037.376923016277,14.322916666666668
2025-11-18 10:15:00,4037.376923016277,4038.5556400298256,4036.676588812936,4037.3767036435106,14.322916666666668
2025-11-18 10:30:00,4037.3767036435106,4038.104367807385,4036.4479306437993,4037.374330799932,14.322916666666668
2025-11-18 10:45:00,4037.374330799932,4038.4482462752803,4036.6027863642507,4037.388420833551,14.322916666666668
2025-11-18 11:00:00,4037.388420833551,4038.1075628813755,4036.4179421184604,4037.4058045232887,14.322916666666668
2025-11-18 11:15:00,4037.4058045232887,4063.39990234375,4036.7901821461433,4063.39990234375,14.322916666666668
2025-11-18 11:30:00,4063.39990234375,4063.39990234375,4062.6841222685835,4063.339769981614,14.322916666666668
2025-11-18 11:45:00,4063.339769981614,4063.39990234375,4062.5447144072955,4063.288339385965,14.322916666666668
2025-11-18 12:00:00,4063.288339385965,4063.39990234375,4062.7517110979243,4063.232881822563,14.322916666666668
2025-11-18 12:15:00,4063.232881822563,4063.39990234375,4062.455492113746,4063.221521349186,14.322916666666668
2025-11-18 12:30:00,4063.221521349186,4063.39990234375,4062.3466324304163,4063.206932770163,14.322916666666668
2025-11-18 12:45:00,4063.206932770163,4063.39990234375,4062.7593285432963,4063.173446470525,14.322916666666668
2025-11-18 13:00:00,4063.173446470525,4063.39990234375,4062.1632064019477,4063.2198427980125,14.322916666666668
2025-11-18 13:15:00,4063.2198427980125,4063.39990234375,4062.5180947005942,4063.2819164954867,14.322916666666668
2025-11-18 13:30:00,4063.2819164954867,4063.39990234375,4062.3137466403546,4063.2503788787208,14.322916666666668
2025-11-18 13:45:00,4063.2503788787208,4063.39990234375,4062.3025847869676,4063.338548074486,14.322916666666668
2025-11-18 14:00:00,4063.338548074486,4063.39990234375,4062.856499912505,4063.283677563566,14.322916666666668
2025-11-18 14:15:00,4063.283677563566,4063.39990234375,4062.457464455278,4063.2866755077443,14.322916666666668
2025-11-18 14:30:00,4063.2866755077443,4063.39990234375,4062.477088615609,4063.3032569542747,14.322916666666668
2025-11-18 14:45:00,4063.3032569542747,4063.39990234375,4062.570465233978,4063.2605254925643,14.322916666666668
2025-11-18 15:00:00,4063.2605254925643,4063.39990234375,4062.370233539511,4063.239205451136,14.322916666666668
2025-11-18 15:15:00,4063.239205451136,4063.39990234375,4062.3195583879133,4063.1868476534833,14.322916666666668
2025-11-18 15:30:00,4063.1868476534833,4063.39990234375,4062.4288781870778,4063.2054808882353,14.322916666666668
2025-11-18 15:45:00,4063.2054808882353,4063.39990234375,4062.1002650134164,4063.2452558623004,14.322916666666668
2025-11-18 16:00:00,4063.2452558623004,4063.39990234375,4062.38398522239,4063.2711546037713,14.322916666666668
2025-11-18 16:15:00,4063.2711546037713,4063.39990234375,4062.6463566296343,4063.2921388479917,14.322916666666668
2025-11-18 16:30:00,4063.2921388479917,4063.39990234375,4062.256959542481,4063.3081068630477,14.322916666666668
2025-11-18 16:45:00,4063.3081068630477,4063.39990234375,4062.5658786445388,4063.3638084966174,14.322916666666668
2025-11-18 17:00:00,4063.3638084966174,4063.39990234375,4062.404856351532,4063.3293992103813,14.322916666666668
2025-11-18 17:15:00,4063.3293992103813,4063.39990234375,4035.60009765625,4035.60009765625,14.322916666666668
2025-11-18 17:30:00,4035.60009765625,4036.5168150531085,4035.60009765625,4035.6032124827234,14.322916666666668
2025-11-18 17:45:00,4035.6032124827234,4036.5068654649654,4035.60009765625,4035.608343708358,14.322916666666668
2025-11-18 18:00:00,4035.608343708358,4036.5431298482213,4035.60009765625,4035.6206502476357,14.322916666666668
2025-11-18 18:15:00,4035.6206502476357,4036.4857668845884,4035.60009765625,4035.60009765625,14.322916666666668
2025-11-18 18:30:00,4035.60009765625,4036.823091054414,4035.60009765625,4035.6351968544727,14.322916666666668
2025-11-18 18:45:00,4035.6351968544727,4036.79382416584,4035.60009765625,4035.607095235267,14.322916666666668
2025-11-18 19:00:00,4035.607095235267,4036.6025651799782,4035.60009765625,4035.6335956846424,14.322916666666668
2025-11-18 19:15:00,4035.6335956846424,4036.239693866126,4035.60009765625,4035.640968275356,14.322916666666668
2025-11-18 19:30:00,4035.640968275356,4036.299212706699,4035.60009765625,4035.6306549588517,14.322916666666668
2025-11-18 19:45:00,4035.6306549588517,4036.185528521228,4035.60009765625,4035.676903772297,14.322916666666668
2025-11-18 20:00:00,4035.676903772297,4036.3893533524665,4035.60009765625,4035.602761103781,14.322916666666668
2025-11-18 20:15:00,4035.602761103781,4036.189588502906,4035.60009765625,4035.6102522886504,14.322916666666668
2025-11-18 20:30:00,4035.6102522886504,4036.850964759068,4035.60009765625,4035.6422906266325,14.322916666666668
2025-11-18 20:45:00,4035.6422906266325,4036.4767082591716,4035.60009765625,4035.647322633285,14.322916666666668
2025-11-18 21:00:00,4035.647322633285,4036.5114901343068,4035.60009765625,4035.6367511785807,14.322916666666668
2025-11-18 21:15:00,4035.6367511785807,4036.42545039707,4035.60009765625,4035.61523078919,14.322916666666668
2025-11-18 21:30:00,4035.61523078919,4036.4495837334603,4035.60009765625,4035.6995038182163,14.322916666666668
2025-11-18 21:45:00,4035.6995038182163,4036.2711393833133,4035.60009765625,4035.681910757032,14.322916666666668
2025-11-18 22:00:00,4035.681910757032,4036.52091817194,4035.60009765625,4035.701615549011,14.322916666666668
2025-11-18 22:15:00,4035.701615549011,4036.229849135328,4035.60009765625,4035.6661003458694,14.322916666666668
2025-11-18 22:30:00,4035.6661003458694,4036.4398104404004,4035.60009765625,4035.6833748773333,14.322916666666668
2025-11-18 22:45:00,4035.6833748773333,4036.379074778392,4035.60009765625,4035.62689879915,14.322916666666668
2025-11-18 23:00:00,4035.62689879915,4036.4511309658715,4035.60009765625,4035.660835169428,14.322916666666668
2025-11-18 23:15:00,4035.660835169428,4036.463890298937,4035.60009765625,4035.6741487026898,14.322916666666668
2025-11-18 23:30:00,4035.6741487026898,4036.4278977519407,4035.60009765625,4035.6688766877696,14.322916666666668
2025-11-18 23:45:00,4035.6688766877696,4036.5512138686468,4035.60009765625,4035.654937711377,14.322916666666668
2025-11-19 00:00:00,4035.654937711377,4036.802696943889,4035.60009765625,4035.6878750066257,14.322916666666668
2025-11-19 00:15:00,4035.6878750066257,4036.792852393767,4035.60009765625,4035.6959064949588,14.322916666666668
2025-11-19 00:30:00,4035.6959064949588,4036.3236736545146,4035.60009765625,4035.6892057839573,14.322916666666668
2025-11-19 00:45:00,4035.6892057839573,4036.1937265646307,4035.60009765625,4035.688714045016,14.322916666666668
2025-11-19 01:00:00,4035.688714045016,4036.5990450703116,4035.60009765625,4035.655004847444,14.322916666666668
2025-11-19 01:15:00,4035.655004847444,4036.2628459679886,4035.60009765625,4035.634322615026,14.322916666666668
2025-11-19 01:30:00,4035.634322615026,4036.2410743031137,4035.60009765625,4035.60009765625,14.322916666666668
2025-11-19 01:45:00,4035.60009765625,4036.356682412006,4035.60009765625,4035.6155283529456,14.322916666666668
2025-11-19 02:00:00,4035.6155283529456,4036.3732196188553,4035.60009765625,4035.638560866588,14.322916666666668
2025-11-19 02:15:00,4035.638560866588,4036.285123792464,4035.60009765625,4035.643750149353,14.322916666666668
2025-11-19 02:30:00,4035.643750149353,4036.615554898643,4035.60009765625,4035.6156478418598,14.322916666666668
2025-11-19 02:45:00,4035.6156478418598,4036.4472149949115,4035.60009765625,4035.6018715852074,14.322916666666668
2025-11-19 03:00:00,4035.6018715852074,4036.575167886894,4035.60009765625,4035.620242623063,14.322916666666668
2025-11-19 03:15:00,4035.620242623063,4036.4084490968157,4035.60009765625,4035.6381483703813,14.322916666666668
2025-11-19 03:30:00,4035.6381483703813,4036.32238172924,4035.60009765625,4035.6301374754917,14.322916666666668
2025-11-19 03:45:00,4035.6301374754917,4036.2041341745094,4035.60009765625,4035.60009765625,14.322916666666668
2025-11-19 04:00:00,4035.60009765625,4036.2095742696765,4035.60009765625,4035.60071454177,14.322916666666668
2025-11-19 04:15:00,4035.60071454177,4036.3871991767132,4035.60009765625,4035.60009765625,14.322916666666668
2025-11-19 04:30:00,4035.60009765625,4036.295809366388,4035.60009765625,4035.60009765625,14.322916666666668
2025-11-19 04:45:00,4035.60009765625,4061.4616566366076,4035.60009765625,4061.300048828125,14.322916666666668
2025-11-19 05:00:00,4086.10009765625,4087.0036384229797,4085.2814020642613,4086.1080326794126,5.0625
2025-11-19 05:15:00,4086.1080326794126,4086.8110287970667,4085.3752465851194,4086.0562703650326,5.0625
2025-11-19 05:30:00,4086.0562703650326,4087.1727662857306,4085.286547140115,4086.0392202723297,5.0625
2025-11-19 05:45:00,4086.0392202723297,4086.9057329411703,4085.0741280090015,4086.0660938500564,5.0625
2025-11-19 06:00:00,4086.0660938500564,4086.796255127158,4085.00486793332,4086.0157426200385,5.0625
2025-11-19 06:15:00,4086.0157426200385,4086.828564235419,4085.104315776961,4086.130236426873,5.0625
2025-11-19 06:30:00,4086.130236426873,4087.2993271936916,4085.319213555977,4086.071756712306,5.0625
2025-11-19 06:45:00,4086.071756712306,4087.0918768557717,4084.9246824432544,4086.1308996695802,5.0625
2025-11-19 07:00:00,4086.1308996695802,4086.97857995504,4085.60309216036,4086.1370883214486,5.0625
2025-11-19 07:15:00,4086.1370883214486,4086.9980725968676,4085.4722047884966,4086.315463362739,5.0625
2025-11-19 07:30:00,4086.315463362739,4087.085057423731,4085.2320855454113,4086.400163957616,5.0625
2025-11-19 07:45:00,4086.400163957616,4087.038906745635,4085.7406565685073,4086.312827182739,5.0625
2025-11-19 08:00:00,4086.312827182739,4087.0984425422075,4085.280693840997,4086.273318426984,5.0625
2025-11-19 08:15:00,4086.273318426984,4087.556536713242,4085.36070320755,4086.298813143992,5.0625
2025-11-19 08:30:00,4086.298813143992,4087.0249786162667,4085.6240062728803,4086.302801403829,5.0625
2025-11-19 08:45:00,4086.302801403829,4087.189233748584,4085.3524072915893,4086.23231596482,5.0625
2025-11-19 09:00:00,4086.23231596482,4086.881823225649,4085.4384035979892,4086.240459726692,5.0625
2025-11-19 09:15:00,4086.240459726692,4086.9824111969087,4085.3617700535165,4086.1056869462354,5.0625
2025-11-19 09:30:00,4086.1056869462354,4086.9387953915007,4085.4723315700157,4086.2413275045724,5.0625
2025-11-19 09:45:00,4086.2413275045724,4087.3306338389893,4085.6294153037607,4086.2600596144184,5.0625
2025-11-19 10:00:00,4086.2600596144184,4087.464106933345,4085.7237380481433,4086.399415237377,5.0625
2025-11-19 10:15:00,4086.399415237377,4087.584063615985,4085.369959664406,4086.4866800496325,5.0625
2025-11-19 10:30:00,4086.4866800496325,4087.4777636860895,4085.5430281749886,4086.531743458489,5.0625
2025-11-19 10:45:00,4086.531743458489,4087.0266797663307,4085.853505986272,4086.555753392373,5.0625
2025-11-19 11:00:00,4086.555753392373,4087.389454943332,4086.022512103774,4086.493224023396,5.0625
2025-11-19 11:15:00,4086.493224023396,4087.1250801610854,4085.792930255461,4086.537601107351,5.0625
2025-11-19 11:30:00,4086.537601107351,4087.456116153545,4085.7865063213835,4086.5679126001514,5.0625
2025-11-19 11:45:00,4086.5679126001514,4087.1886127147022,4085.7343000649503,4086.460617785353,5.0625
2025-11-19 12:00:00,4086.460617785353,4087.202390138458,4085.781160130054,4086.4398358883445,5.0625
2025-11-19 12:15:00,4086.4398358883445,4087.2234818810616,4085.431980326205,4086.5855429756316,5.0625
2025-11-19 12:30:00,4086.5855429756316,4087.224530047892,4085.8458200604464,4086.512144918532,5.0625
2025-11-19 12:45:00,4086.512144918532,4087.359021197963,4085.814792641305,4086.366966380166,5.0625
2025-11-19 13:00:00,4086.366966380166,4086.8326619911686,4085.5003892712034,4086.3332625899675,5.0625
2025-11-19 13:15:00,4086.3332625899675,4087.0579093096662,4072.0,4072.047263591379,5.0625
2025-11-19 13:30:00,4072.047263591379,4072.9136584835337,4072.0,4072.144342005868,5.0625
2025-11-19 13:45:00,4072.144342005868,4073.3347313700847,4072.0,4072.1602581983475,5.0625
2025-11-19 14:00:00,4072.1602581983475,4073.1048192414464,4072.0,4072.193975448031,5.0625
2025-11-19 14:15:00,4072.193975448031,4072.8645855534633,4072.0,4072.106705917268,5.0625
2025-11-19 14:30:00,4072.106705917268,4072.8331737776966,4072.0,4072.105191364857,5.0625
2025-11-19 14:45:00,4072.105191364857,4072.8455305054686,4072.0,4072.041211899708,5.0625
2025-11-19 15:00:00,4072.041211899708,4072.873653793651,4072.0,4072.0,5.0625
2025-11-19 15:15:00,4072.0,4073.195488764961,4072.0,4072.082005220005,5.0625
2025-11-19 15:30:00,4072.082005220005,4072.821694794871,4072.0,4072.0894781248585,5.0625
2025-11-19 15:45:00,4072.0894781248585,4073.0372441658506,4072.0,4072.09682691147,5.0625
2025-11-19 16:00:00,4072.09682691147,4072.910312191699,4072.0,4072.0219127747873,5.0625
2025-11-19 16:15:00,4072.0219127747873,4073.1267430016132,4072.0,4072.1385674583817,5.0625
2025-11-19 16:30:00,4072.1385674583817,4072.883207212702,4072.0,4072.1562569764856,5.0625
2025-11-19 16:45:00,4072.1562569764856,4073.219654862321,4072.0,4072.172976263487,5.0625
2025-11-19 17:00:00,4072.172976263487,4073.114555409311,4072.0,4072.163706910671,5.0625
2025-11-19 17:15:00,4072.163706910671,4073.0612464126393,4072.0,4072.1563857558926,5.0625
2025-11-19 17:30:00,4072.1563857558926,4072.8639787989564,4072.0,4072.132686502743,5.0625
2025-11-19 17:45:00,4072.132686502743,4073.1392189102403,4072.0,4072.1947222056174,5.0625
2025-11-19 18:00:00,4072.1947222056174,4072.9585314056653,4072.0,4072.2495247544553,5.0625
2025-11-19 18:15:00,4072.2495247544553,4072.9598688820806,4072.0,4072.3205934409366,5.0625
2025-11-19 18:30:00,4072.3205934409366,4073.249610397427,4072.0,4072.307800884203,5.0625
2025-11-19 18:45:00,4072.307800884203,4072.914653000449,4072.0,4072.3394845082767,5.0625
2025-11-19 19:00:00,4072.3394845082767,4073.308690996985,4072.0,4072.2211048338963,5.0625
2025-11-19 19:15:00,4072.2211048338963,4073.1097355581696,4072.0,4072.315158755174,5.0625
2025-11-19 19:30:00,4072.315158755174,4072.864772661348,4072.0,4072.2426474895374,5.0625
2025-11-19 19:45:00,4072.2426474895374,4072.9654655159097,4072.0,4072.175611788235,5.0625
2025-11-19 20:00:00,4072.175611788235,4072.9391992690453,4072.0,4072.124128971008,5.0625
2025-11-19 20:15:00,4072.124128971008,4072.8535090064306,4072.0,4072.1089339197993,5.0625
2025-11-19 20:30:00,4072.1089339197993,4072.7974548251022,4072.0,4072.0963235392555,5.0625
2025-11-19 20:45:00,4072.0963235392555,4072.54396532711,4072.0,4072.1463991956143,5.0625
2025-11-19 21:00:00,4072.1463991956143,4073.2309466695388,4072.0,4072.093008377786,5.0625
2025-11-19 21:15:00,4072.093008377786,4072.8832002065224,4072.0,4072.1469953042388,5.0625
2025-11-19 21:30:00,4072.1469953042388,4073.0013101922273,4072.0,4072.0791571151044,5.0625
2025-11-19 21:45:00,4072.0791571151044,4073.3759494518854,4072.0,4072.0966509214586,5.0625
2025-11-19 22:00:00,4072.0966509214586,4072.916996698328,4072.0,4072.162281785744,5.0625
2025-11-19 22:15:00,4072.162281785744,4122.7001953125,4072.0,4122.686154255941,5.0625
